svy_geoid,tsi6_mean,tsi6_se,fsi6_mean,fsi6_se,nhd_cohes_mean,nhd_cohes_se,prop_black_2024,poverty_rate_2024,median_income_2024,black_stratum_2024,poverty_stratum_2024,income_quartile_2024,pop_density_2024,region
24005402603,0.3193754208657342,0.2188206123282911,1.1284747035939588,0.4187297676339545,8.190517032980456,0.727085261967978,0.8659145850120871,0.029964366699060576,106767,> 75% to ≤ 90%,Low poverty,Q3,2653.2687811312844,Baltimore County
24005402604,1.0021439744586822,0.4866680419691516,0.9459166329698838,0.5940879610916003,9.267033806014984,0.9597103476034053,0.8485562757807896,0.09772660171242988,85915,> 75% to ≤ 90%,Low poverty,Q3,4842.724606175529,Baltimore County
24005403100,5.336347090644119,2.6792847419051746,0.6349639704957352,0.5857935357001306,9.176381820037237,1.1358863282597722,0.6862745098039216,0.05211141060197664,110449,> 50% to ≤ 75%,Low poverty,Q4 (highest),3106.202274458899,Baltimore County
24005403201,0.1471404391525199,0.17081404681313325,0.5929445636352672,0.5770952202721569,11.163206019743178,0.5659273242342869,0.8041002277904328,0.10577472841623785,86370,> 75% to ≤ 90%,Low poverty,Q3,5154.9235412862545,Baltimore County
24005403202,0.3358241780420292,0.24391915897861105,0.6847977708339412,0.2633174718327407,10,0,0.9234234234234234,0.02702702702702703,84236,> 90%,Low poverty,Q3,4932.345590051882,Baltimore County
24005403300,0,0,1.8454244004353026,1.2312892485085722,9.475950522905194,1.2791143404493017,0.4839638157894737,0.12623355263157895,79750,> 25% to ≤ 50%,Low poverty,Q3,3659.9010925926355,Baltimore County
24005403401,0,0,0.4135421225729781,0.3427720174460571,8.972806536055232,1.7114379560804027,0.4378600823045268,0.10266591038003403,84386,> 25% to ≤ 50%,Low poverty,Q3,5205.03442085519,Baltimore County
24005403402,3.351330909599529,0.9487365648554525,2.788785422947133,0.903367237350257,9.222038960390545,0.1617432340537295,0.48770915100185913,0.18886764393456554,47439,> 25% to ≤ 50%,Low poverty,Q1 (lowest),3496.6338930640322,Baltimore County
24005403500,0,0,2.0067295242646384,1.092492771455659,8.810904371989782,1.1378661419552416,0.045446720605956274,0.0786710277156137,116429,≤ 10%,Low poverty,Q4 (highest),4810.9898879692,Baltimore County
24005403601,0.19800540104929668,0.19459668704125854,0.053064063431900045,0.05637130464056476,10.139813881991287,0.34736811401043816,0.029690189328743545,0.07358003442340792,107841,≤ 10%,Low poverty,Q3,4378.921627462271,Baltimore County
24005403602,0,0,0,0,5.670504191752195,2.163899953427493,0.21309487723552592,0.047135495604728704,91343,> 10% to ≤ 25%,Low poverty,Q3,6202.886287525872,Baltimore County
24005403702,0.8326039385917224,0.48404721426155684,0.6790635279661392,0.47874096033495894,7.671638323097475,0.7690595348033759,0.4258364312267658,0.0732902214383696,115201,> 25% to ≤ 50%,Low poverty,Q4 (highest),2201.9993909557083,Baltimore County
24005403703,0.35670835111751154,0.3717344598729756,0,0,7.961085606479416,1.284257491209023,0.10963910461397898,0.11933395004625347,106477,> 10% to ≤ 25%,Low poverty,Q3,2813.44967883061,Baltimore County
24005403704,0.48140874898386476,0.275263024054221,0,0,10.328911651132305,0.6404277197394109,0.4048559020923806,0.04184761152783261,117151,> 25% to ≤ 50%,Low poverty,Q4 (highest),1406.5950746313777,Baltimore County
24005403801,0.7281059182782751,0.28000273260496156,0,0,8.903258572052074,1.9601545420489752,0.07193119624706802,0.06333072713057075,188889,≤ 10%,Low poverty,Q4 (highest),294.2966583691447,Baltimore County
24005403802,0.9095996564364164,0.6380927310667112,0,0,9.687461543149473,0.7143652076618432,0.022490221642764017,0.008148631029986962,250001,≤ 10%,Low poverty,Q4 (highest),822.4156726401751,Baltimore County
24005403803,0.15243806944022736,0.12427400767733782,0,0,9.73291076335143,0.3229364359763967,0.06257275902211874,0.023282887077997673,150333,≤ 10%,Low poverty,Q4 (highest),1541.8115019445033,Baltimore County
24005404101,1.1644802272354289,0.829428673773144,0.7169732671525941,0.3876291578353966,10.706480840028979,0.5553522406228616,0.46422388920946334,0.07360185453491741,104970,> 25% to ≤ 50%,Low poverty,Q3,1408.045290100296,Baltimore County
24005404102,0.044572742895306126,0.0469359489084039,2.604343208507678,1.4052351342492255,6.191453141302441,1.603130861260211,0.5916515426497277,0.07704999175053621,97075,> 50% to ≤ 75%,Low poverty,Q3,3330.395817655943,Baltimore County
24005404201,0,0,0.7026459230018091,0.5778600583981401,8.724279445365148,0.5633057897385113,0.6352677802651971,0.11537799207852592,80379,> 50% to ≤ 75%,Low poverty,Q3,6259.235484062943,Baltimore County
24005404202,3.8029409412285,1.8028894475709678,2.8883097892734337,1.0924180599664473,8.781200381377197,0.2601792657564891,0.5013134391089629,0.037,61786,> 50% to ≤ 75%,Low poverty,Q2,3597.6345054158824,Baltimore County
24005404402,0.11088634723575248,0.10360523525637519,0,0,10.976395280759046,0.6349064708382347,0.3256105197244834,0.043675641828428306,129277,> 25% to ≤ 50%,Low poverty,Q4 (highest),1521.7418773901322,Baltimore County
24005404403,1.4904850454962055,1.000054799248568,1.7115984609084216,0.7286876324494114,8.074423786532833,0.76242515396618,0.5026714158504008,0.07986270022883295,73750,> 50% to ≤ 75%,Low poverty,Q2,5053.889775737456,Baltimore County
24005404404,0.9449088988582995,0.5662932144144298,0.6938983653942183,0.42341592093141583,9.979682947419358,0.5640736946927528,0.36196893131199703,0.0689395366359013,123029,> 25% to ≤ 50%,Low poverty,Q4 (highest),3287.8027504506435,Baltimore County
24005404501,0,0,0.505189184027435,0.2264569501200748,7.6883239300909505,1.444269431526575,0.3528949024543738,0.09235368156073002,114519,> 25% to ≤ 50%,Low poverty,Q4 (highest),5308.798728620203,Baltimore County
24005404502,2.767160822307373,1.9720039206804025,2.695128901729763,1.2134825987178968,9.63149481151376,0.3831607822580977,0.29185267857142855,0.20982142857142858,71944,> 25% to ≤ 50%,High poverty,Q2,8485.483968337981,Baltimore County
24005404600,0.312215915665884,0.29333512392028266,0,0,9.464615804948119,1.164341107025987,0.01953125,0.04971590909090909,112256,≤ 10%,Low poverty,Q4 (highest),115.17436176104536,Baltimore County
24005404800,0.06848893212511235,0.0742937466371156,0,0,10.4125809523373,0.33780004788092655,0.1528162511542013,0.03427512737378416,132500,> 10% to ≤ 25%,Low poverty,Q4 (highest),250.43623929536074,Baltimore County
24005404900,0,0,0,0,10.664566986289184,0.9156851837169298,0.11284840244731476,0.0633257403189066,171938,> 10% to ≤ 25%,Low poverty,Q4 (highest),458.93078489590914,Baltimore County
24005405000,0.10272011383903978,0.10253850025363813,0,0,10.249301481844247,0.8757595279189847,0.02405264352167007,0.02183306800090971,121467,≤ 10%,Low poverty,Q4 (highest),94.29856515135884,Baltimore County
24005406000,0.05029079714342499,0.051380504274090445,0,0,10.256207840936604,0.8563334896257603,0.08481980342191482,0.039315617036767385,157054,≤ 10%,Low poverty,Q4 (highest),152.41235623919746,Baltimore County
24005407001,0,0,0.20381666912489269,0.18201250723120516,10.336808355873892,0.5218391568682469,0.014605647517039922,0.08244076598506979,142791,≤ 10%,Low poverty,Q4 (highest),159.98309315311917,Baltimore County
24005407002,0.14724280735990503,0.1467060907920352,1.0685027445627122,0.5313222992119795,8.491705259869327,1.059720068501447,0.05244188142007569,0.04757613984501712,123950,≤ 10%,Low poverty,Q4 (highest),147.88986291822766,Baltimore County
24005408100,0.019751881882168622,0.021522883514567055,0,0,10.400558875111221,0.5213063204495971,0.10129986553115194,0.014554659072931499,130167,> 10% to ≤ 25%,Low poverty,Q4 (highest),667.3229371357999,Baltimore County
24005408200,0,0,0,0,8.191316898937352,1.350517347087014,0.04123173277661795,0.04592901878914405,188000,≤ 10%,Low poverty,Q4 (highest),114.61036772678814,Baltimore County
24005408302,0.3093871575943757,0.2909893921203274,0,0,11.194083975448859,0.5826681477593565,0.03639909002274943,0.04967320261437908,180833,≤ 10%,Low poverty,Q4 (highest),729.544898303125,Baltimore County
24005408303,0.0766755534008204,0.07658259211537488,0,0,10.142572784193124,0.6633167801030124,0.07764068612699368,0.024375564249172435,211923,≤ 10%,Low poverty,Q4 (highest),588.6750254374573,Baltimore County
24005408304,0.25929779818449167,0.1760692667241435,0.6897476544370819,0.48326534968398815,9.871237762957753,0.5141238730743407,0.04435660957400088,0.04257690592955863,118255,≤ 10%,Low poverty,Q4 (highest),708.4985033285262,Baltimore County
24005408400,0,0,0,0,6.006801561904605,1.1373463192822246,0.08016877637130802,0.13023255813953488,98542,≤ 10%,Low poverty,Q3,308.1361698812378,Baltimore County
24005408502,0.077031003220639,0.07624539915796744,0,0,10.393712426556863,1.2640134762588102,0.04387096774193548,0.042514239218877134,121250,≤ 10%,Low poverty,Q4 (highest),1078.0887944309184,Baltimore County
24005408503,0.9474597998909674,0.7651693811833954,2.432979602129716,0.8913692658363583,7.812263571874581,0.9691611732073578,0.1875,0.12919776119402984,89661,> 10% to ≤ 25%,Low poverty,Q3,5436.447511177989,Baltimore County
24005408505,0.33245699939029394,0.20960432147731467,1.3995175147065315,0.4873165819344427,10.562340675758055,0.458133004483403,0.14401294498381878,0.057982740021574976,109387,> 10% to ≤ 25%,Low poverty,Q4 (highest),2364.5206277172347,Baltimore County
24005408506,0.5373666938889738,0.5457335270516648,0.685537217765494,0.37007992753496594,6.765146181119149,1.029427715158458,0.5226361031518625,0.1311178247734139,59322,> 50% to ≤ 75%,Low poverty,Q2,7198.039540254294,Baltimore County
24005408507,2.2881071911952535,1.4336014991813724,0.18658727274754722,0.19076623449052485,7.711773286717256,1.0593605718924528,0.3213572854291417,0.2081989866421004,53858,> 25% to ≤ 50%,High poverty,Q1 (lowest),9528.210740720657,Baltimore County
24005408601,0.3815946972234462,0.2691013098871464,1.260611551530144,0.5768937913674085,9.339501593420001,0.5189155355767388,0.05194805194805195,0.059625212947189095,134313,≤ 10%,Low poverty,Q4 (highest),4353.540426364518,Baltimore County
24005408602,0,0,0.4640420241620818,0.4210224404093072,10,0,0.026576341844710787,0.024491922876498175,138409,≤ 10%,Low poverty,Q4 (highest),2889.6889497683974,Baltimore County
24005408702,0,0,0.8255943384839562,0.7697695684047423,9.603034457432763,0.4084798782685965,0.03460674157303371,0.02711251694532309,159429,≤ 10%,Low poverty,Q4 (highest),2602.552773886331,Baltimore County
24005408703,0.6714549296077947,0.48459746883509774,0.2280916332142015,0.19570654533322326,10.590694698799515,1.1714410411101344,0.08069620253164557,0.018555811277330265,117443,≤ 10%,Low poverty,Q4 (highest),4597.767194964661,Baltimore County
24005408704,0.4560306311644442,0.32893938639878706,0.3317152147340022,0.327292133994374,11.142904782301107,0.49241329744187035,0.029676934635612322,0.019346356123215627,164077,≤ 10%,Low poverty,Q4 (highest),2512.9031386376987,Baltimore County
24005408800,5.498416130322922,3.290083053834961,1.4995680355426153,0.8972955654178194,7.655490503685408,1.0611818838156124,0.08303411131059246,0.02064631956912029,93466,≤ 10%,Low poverty,Q3,1964.3222642853082,Baltimore County
24005408900,0,0,0,0,11.31465691922697,0.855944064341105,0.03471971066907776,0.02857142857142857,157417,≤ 10%,Low poverty,Q4 (highest),839.5130711361188,Baltimore County
24005410100,0,0,0.4351667703713592,0.33110400706515614,11.004680970617898,0.573868613689313,0.022372100674453034,0.03043263694686626,168846,≤ 10%,Low poverty,Q4 (highest),168.06311583746884,Baltimore County
24005410200,0.07796548958089268,0.07771408661680282,0,0,10.382198213974183,0.7200068967129384,0.01792397084892653,0.05239314555840063,186071,≤ 10%,Low poverty,Q4 (highest),390.8050621640197,Baltimore County
24005411101,0,0,0,0,9.257810589210893,0.2706533848180388,0.06827309236947791,0.08329540282203005,121250,≤ 10%,Low poverty,Q4 (highest),273.8026921162042,Baltimore County
24005411102,0.22084633991042446,0.22104921996559532,0,0,9.894422746652793,1.0034020648676734,0.033344230140568816,0.04518469656992084,135938,≤ 10%,Low poverty,Q4 (highest),320.5615766723866,Baltimore County
24005411201,0,0,0.18385457122127374,0.19257517333146706,13.583278644195339,0.2988231799367034,0.03292723081988805,0.02304906157392163,149808,≤ 10%,Low poverty,Q4 (highest),213.39031874313113,Baltimore County
24005411202,0.4081859098249265,0.42873270792499313,0.20409295491246324,0.21436639866101276,12.948114992970833,0.2872752981548994,0.04691656590084643,0.029978064830611748,162050,≤ 10%,Low poverty,Q4 (highest),319.55310963482606,Baltimore County
24005411302,0,0,0.09441566445988038,0.09633579907751286,10.912231872248908,0.34396346107460013,0.2014081502026883,0.03015397775876818,169792,> 10% to ≤ 25%,Low poverty,Q4 (highest),662.5105607445013,Baltimore County
24005411303,0.49870141084377984,0.364029514298685,0.08388232165244038,0.08467681846276907,9.72507728226717,0.5107308591657406,0.16099965997959878,0.09333560013600815,104877,> 10% to ≤ 25%,Low poverty,Q3,4801.115578348714,Baltimore County
24005411306,0.29287019366417255,0.18778993114342393,0.2321747019689097,0.20267596240706662,9.71101724449398,0.46560467578274845,0.29585394983791163,0.08372093023255814,115037,> 25% to ≤ 50%,Low poverty,Q4 (highest),5703.850483176558,Baltimore County
24005411307,0,0,0,0,10.430776377546318,0.7368679502907487,0.38598863943738165,0.24749797132810386,79327,> 25% to ≤ 50%,High poverty,Q3,5323.791820701504,Baltimore County
24005411308,0.3828694290892156,0.3748491660941653,0.7260676210039739,0.5070049102815258,9.617637017912452,0.9713797477918298,0.2017603249830738,0.02098849018280298,143739,> 10% to ≤ 25%,Low poverty,Q4 (highest),2792.1392605460323,Baltimore County
24005411309,0.28258179706448316,0.1910996128778752,0.31869564583383114,0.21086001829296228,10.334278635664578,0.38032852431187575,0.10082398718242161,0.018070195760454072,119063,> 10% to ≤ 25%,Low poverty,Q4 (highest),2501.1985984376097,Baltimore County
24005411404,0,0,0,0,9.099242569524684,0.7731810165470597,0.10840033268644303,0.07291377876351539,116827,> 10% to ≤ 25%,Low poverty,Q4 (highest),2610.4927073425088,Baltimore County
24005411406,0.12991300739764405,0.13239478474608957,0.052970380444841855,0.05460190908044881,11.07269599686171,1.5539551112268701,0.05948762483716891,0.07695652173913044,123750,≤ 10%,Low poverty,Q4 (highest),2016.4911011936858,Baltimore County
24005411408,1.5722532972575196,1.2976981757642632,0.6486250286342746,0.2057086942406515,9.014759227585099,0.7826338318305834,0.24871663244353182,0.09557661927330174,77971,> 10% to ≤ 25%,Low poverty,Q3,6472.623341768417,Baltimore County
24005411409,2.155978790497304,1.1947891528490842,0.7343218131877539,0.6221773591460025,6.42405912704065,0.9394076830196482,0.22325485336637754,0.03609209707529558,116322,> 10% to ≤ 25%,Low poverty,Q4 (highest),4564.365457240108,Baltimore County
24005411410,0.518203705710249,0.4238700734469224,0,0,10.270452541637605,0.8491071695387776,0.15194830624632857,0.036891679748822605,111458,> 10% to ≤ 25%,Low poverty,Q4 (highest),6119.970941509168,Baltimore County
24005411411,0.15903198566106366,0.17511129634770947,0,0,9.073882010420558,0.2710749647446119,0.3209207853757617,0.19032921810699588,74864,> 25% to ≤ 50%,Low poverty,Q2,4742.200572845677,Baltimore County
24005411412,1.0457858867121672,0.9020727812818805,1.5686788300682508,1.3531094540658488,8.416693123442322,1.4296004806031486,0.3645320197044335,0.12192118226600986,64466,> 25% to ≤ 50%,Low poverty,Q2,13626.922841666019,Baltimore County
24005411413,0.6618421627979294,0.43938956630810916,0.6114959691639358,0.45038782313840364,10.350167469055009,0.4486932225609264,0.04925053533190578,0.04798818752307124,67467,≤ 10%,Low poverty,Q2,12770.460790179419,Baltimore County
24005420100,0,0,0.8517406967424909,0.41121391449284767,9.04936637760689,0.7986252182038567,0,0.08799012040753319,73798,≤ 10%,Low poverty,Q2,5112.850694981966,Baltimore County
24005420200,0,0,1.0055275487598965,0.7464656364639644,8.738775438133594,1.039989687312069,0.04028359651949726,0.09647979139504563,91148,≤ 10%,Low poverty,Q3,4626.067414928356,Baltimore County
24005420301,1.9812765893767446,0.9515861094102884,1.3208510595844962,0.6343908718865952,7.320851059584497,0.6344345683983915,0.09777227722772278,0.18358889349357646,64227,≤ 10%,Low poverty,Q2,11383.61307401914,Baltimore County
24005420302,2.796749673087425,1.3333752834932933,1.5188031772497672,0.6309587463122688,8.671899626601796,2.167293077534065,0.10687342833193629,0.21668063704945514,72028,> 10% to ≤ 25%,High poverty,Q2,11355.505229656525,Baltimore County
24005420303,0,0,1.775217751087362,1.4935927925982693,14.254833329619396,0.8969411053869645,0.11993243243243243,0.11148648648648649,93750,> 10% to ≤ 25%,Low poverty,Q3,3581.49283128168,Baltimore County
24005420401,3.5852570209409764,2.1519635987829115,3.170232043963561,0.5821123867696328,7.359001150875094,0.3031981998524275,0.38014108877944897,0.2966373098478783,44707,> 25% to ≤ 50%,High poverty,Q1 (lowest),20442.626558653923,Baltimore County
24005420402,0,0,0,0,5.5749024451024844,0.5373914694651347,0.20019020446980504,0.09082263433190679,65455,> 10% to ≤ 25%,Low poverty,Q2,8594.76741441123,Baltimore County
24005420500,0.14657859093976155,0.12360471758698355,1.1530727120572661,0.5333562537726475,10.483140917999624,2.229029102067641,0.14603890611784606,0.07391673746813934,84875,> 10% to ≤ 25%,Low poverty,Q3,10802.377422298314,Baltimore County
24005420600,0,0,0,0,NA,NA,0.23566362715298886,0.20974667239158437,66750,> 10% to ≤ 25%,High poverty,Q2,8203.950487169282,Baltimore County
24005420701,3.361715614131057,1.687220149973115,2.462613331099117,1.4752152956074578,5.373571969525344,2.581375481510328,0.1795539033457249,0.16319702602230482,42935,> 10% to ≤ 25%,Low poverty,Q1 (lowest),4017.2194561382366,Baltimore County
24005420702,0,0,0.17813288054901308,0.17306515561899982,7.58269172946546,2.0702784563215757,0.09219858156028368,0.17285339332583427,81053,≤ 10%,Low poverty,Q3,10793.731899681721,Baltimore County
24005420800,0.18856490984182506,0.17386377149889223,4.02298117686168,1.1057655770617956,8.789720830599663,0.9031554766676205,0.030849825378346914,0.04519940915805022,83931,≤ 10%,Low poverty,Q3,5004.35461237784,Baltimore County
24005420900,0.44057592346491714,0.46277877871424383,1.317429480129467,0.6437984494162012,10.040429640118143,0.8303862201264562,0.22082349855756622,0.2187254130605822,48534,> 10% to ≤ 25%,High poverty,Q1 (lowest),9543.205757837255,Baltimore County
24005421000,0.2882510153093294,0.38811163514319,0,0,1,0,0.09482758620689655,0.22252155172413793,25833,≤ 10%,High poverty,Q1 (lowest),12140.374559606822,Baltimore County
24005421101,0.770116416206831,0.669820359945956,0,0,7,0,0.24057024057024057,0.07276507276507277,69583,> 10% to ≤ 25%,Low poverty,Q2,12757.852289335357,Baltimore County
24005421102,0.35254302851854386,0.26279009071533316,2.6904696284927687,1.439890183003986,10.412107610804565,0.9151680885331064,0.05929609793420046,0.2169089517980107,66023,≤ 10%,High poverty,Q2,3174.5674772090633,Baltimore County
24005421200,0,0,0,0,10,0,0.05594785442694188,0.20601092896174864,64886,≤ 10%,High poverty,Q2,5276.27299767622,Baltimore County
24005430101,6.419292825509888,3.2640385366287124,4.988224078727521,0.4669061134594077,6.320387048947527,1.2511555027173549,0.456425702811245,0.19598393574297188,61061,> 25% to ≤ 50%,Low poverty,Q2,8801.968267400043,Baltimore County
24005430104,3.5563870484767235,2.51063511291506,4.230659445990799,0.8447205469895179,5.692104972622792,2.5335557147795655,0.06633601983880967,0.16274023558586484,73428,≤ 10%,Low poverty,Q2,5601.580914952228,Baltimore County
24005430200,0,0,1.81632097951977,0.46169174103322647,9,0,0.17145938173975558,0.09215757137694254,115221,> 10% to ≤ 25%,Low poverty,Q4 (highest),4336.847354529997,Baltimore County
24005430300,1.117265880517996,0.7756366520942026,2.502764987218277,0.8337820040266051,11.513409437102283,0.6863604634667069,0.18217510797016098,0.284452296819788,47910,> 10% to ≤ 25%,High poverty,Q1 (lowest),6182.864835404302,Baltimore County
24005430400,2.5601909856701464,1.0386459031722621,4.033791922245544,1.4935599396495884,9.56739481047613,0.34719626284255806,0.14767290126141802,0.1194225721784777,93487,> 10% to ≤ 25%,Low poverty,Q3,1653.8435121225,Baltimore County
24005430600,0.4534049460936815,0.27992639287597276,0,0,9.335744818579286,0.35783858584978734,0.04563492063492063,0.03650793650793651,116679,≤ 10%,Low poverty,Q4 (highest),1395.3838381614062,Baltimore County
24005430700,0.3461193689307369,0.2777975944642282,2.3041117565360687,1.3108167829186337,7.451050463514771,1.298012906479738,0.09568443663347002,0.12346169114728067,123444,≤ 10%,Low poverty,Q4 (highest),6009.911848653478,Baltimore County
24005430800,3.022894884837195,1.105188135798281,2.533533306007061,0.7733561087224387,10.31923362002627,0.8770539720797498,0.14222222222222222,0.09547511312217194,114038,> 10% to ≤ 25%,Low poverty,Q4 (highest),8552.820792807232,Baltimore County
24005430900,1.311186375570522,0.9477994075217304,1.5636747202300916,0.875380509757743,8.25221993439154,0.6770704075992268,0.28779472954230234,0.2486130374479889,60711,> 25% to ≤ 50%,High poverty,Q2,10272.23198291428,Baltimore County
24005440100,0.08651852958153565,0.08412209492371633,0.6184924254909521,0.3470927818669882,11.692827083742351,0.6923061689286284,0.16014476362813843,0.05383397421397874,111804,> 10% to ≤ 25%,Low poverty,Q4 (highest),5544.57608629334,Baltimore County
24005440200,0.12132638310130679,0.1173528665205914,0.08088425540292812,0.08154784699451931,8.87656839040248,1.2685370810789158,0.3032136105860113,0.08583364982909229,87986,> 25% to ≤ 50%,Low poverty,Q3,3646.81208094778,Baltimore County
24005440300,0,0,0.14159480987477086,0.17874566388635083,8.132062233924918,0.17446527692584396,0.23270440251572327,0.05853894533139816,94000,> 10% to ≤ 25%,Low poverty,Q3,4344.9649635545975,Baltimore County
24005440400,1.4252731150992457,0.871392375176405,1.0447505135065327,0.781223259715411,8.8948096452843,0.49261965257792883,0.37487144326362704,0.03265727053970437,90988,> 25% to ≤ 50%,Low poverty,Q3,5647.407906077302,Baltimore County
